ProteinName	LE_1-12_10_10	LE_1-12_103_103	LE_1-12_104_104	LE_1-12_22_22	LE_1-12_23_23	LE_1-12_24_24	LE_1-12_36_36	LE_1-12_37_37	LE_1-12_38_38	LE_1-12_50_50	LE_1-12_51_51	LE_1-12_52_52	LE_1-12_66_66	LE_1-12_67_67	LE_1-12_68_68	LE_1-12_69_69	LE_1-12_8_8	LE_1-12_88_88	LE_1-12_89_89	LE_1-12_9_9	LE_1-12_90_90	LE_1-12_91_91	LE_1-12_92_92	LE_1-25_101_101	LE_1-25_102_102	LE_1-25_18_18	LE_1-25_19_19	LE_1-25_20_20	LE_1-25_32_32	LE_1-25_33_33	LE_1-25_34_34	LE_1-25_46_46	LE_1-25_47_47	LE_1-25_49_49	LE_1-25_5_5	LE_1-25_6_6	LE_1-25_61_61	LE_1-25_63_63	LE_1-25_64_64	LE_1-25_65_65	LE_1-25_7_7	LE_1-25_80_80	LE_1-25_82_82	LE_1-25_83_83	LE_1-25_85_85	LE_1-25_87_87	LE_1-6_105_105	LE_1-6_106_106	LE_1-6_11_11	LE_1-6_12_12	LE_1-6_13_13	LE_1-6_26_26	LE_1-6_27_27	LE_1-6_28_28	LE_1-6_39_39	LE_1-6_41_41	LE_1-6_42_42	LE_1-6_53_53	LE_1-6_54_54	LE_1-6_55_55	LE_1-6_70_70	LE_1-6_71_71	LE_1-6_72_72	LE_1-6_74_74	LE_1-6_93_93	LE_1-6_94_94	LE_1-6_95_95	LE_1-6_96_96	LE_1-6_97_97	Lymphnode_1_1	Lymphnode_100_100	Lymphnode_130_130	Lymphnode_16_16	Lymphnode_17_17	Lymphnode_2_2	Lymphnode_29_29	Lymphnode_30_30	Lymphnode_31_31	Lymphnode_4_4	Lymphnode_43_43	Lymphnode_44_44	Lymphnode_45_45	Lymphnode_56_56	Lymphnode_57_57	Lymphnode_58_58	Lymphnode_60_60	Lymphnode_75_75	Lymphnode_76_76	Lymphnode_77_77	Lymphnode_78_78	Lymphnode_79_79	Lymphnode_98_98
Q13428	1329233	1157421	3951222	2910572	2736822.5	5477035	3362384	6770543	10068870	4496126	1337881.2	2997088	1988055	3315599.3	966439.3	1531691.4	1531687.9	3792541	1142110	5272676	1856200	1533413	2744957.1	6750627	903244	1721750	2029419	2239792	9286562	4488823	8170754	7568953	3695651	1734956	6349395	217911	4307376	2003987	6157580.4	4946131	5778184	3733316	3069265	3270107	5891494	5334834	2809430	4558378	3300585	1705241.3	5439419	4162033	2530771	4053550	1955750	7679381	7322873	1842824.6	4770383	4770286	4305060	4180151	9953353	6998070	1763188.6	1851633.2	11765322	5888711	10795124	199721	3758379.6	1622015	3703009	5266222	17519038	9188592	6734438	8091807	3138525	5100012	8617831	6279327	4098006	7350068	7906172	6379454	3849995	2775431	5069970	2689598.7	1840804	4433735
Q13435	13048844	11371889	20063894	12271891	38745820	11226844.1	26710210	26857248	32917776	22864977.1	6965616.8	22896119	12283884	22326494	4420725	4488410	25574260.5	23268378	15586139	53300327	27243485	19715852	18154828	30152764	15223871	11313400	14985503	30885618	37108441	20506443	37704110	32783340	27357790	14623332	35282255	8723402	26702064	15577208	31136598	31166605	41489454	26589278	40480717	15913666	27245026	36836386	20602290.9	23274323	29091690	27439890	19637328	7124772	11834514	31484650	18054589	51531870	46926127	14115088	16503643	32618335	24258052	20446144	31843840	26529726	17462937	19676156	43484740	29562740	20272157	11644158	17240758	24484646	32304823	39428360	66539540	43172870	42194339	35553570	20484628	27453300	49141200	34320530	23904138	27000717	34064214	28889591	18798322	16685048	31692809	14579271	14851235	29605286
Q13442	8274562	4991482	6072285	6775315	11427858	6599981	5924400	8486023	13336162	5580891	3248296	5023725	858671	6498122	3889555	3354030	7425002	5868360	6210327	12831290	8230232	4967350	5771257	10943661	2931380	6564649	10847518	7913110	13947612	5856767	8559901	11627591	7039166	5203092	9383970	2663980	11748293	7006230	10763830	11519030	2999960	8356642	11889484	3765950	10686540	9623579	4051184	8917480	6060480	7815180	8285103	4796927	4444264	5708840	4596400	11904514	11072884	3063700	5427561	8928182	5839048	6062677	14052530	11853858	5787334	6092261	12976619	11122267	5645145	4465700	7498588	7686120	9870062	13901670	21329047	13987272	14044380	12566257	6725516	12195999	12360321	11528533	4234393	7246019	11330410	11800070	10202533	6441463	9019676	6066933	5047636	7321376
Q13445	669836	0	894989	185004	1189400	611910	2673708	0	0	2353270	189857.1	0	0	304943	42750.5	0	875687	973719	1913747	999486	2138400	403787	1608060	2232324	0	725893	361988	0	504319	598775	1660430	0	332470	1980355	0	239253	1279362	0	1565080	1622484	520993	1077190	0	354444	0	1650375	1539820	3186180	1112411	0	1844860	374744	344215	0	1380850	1809260	603386	0	1091346	0	170596	335654	554796	637508	354661	988371	0	385430	1383977	0	1158010	159300	1462290	686873	868237	1485450	1180640	1004450	1102867	398316	1730198	2436310	1803070	959163	2208060	352737	911855	873925	1437800	1139397	0	1466240
Q13449	330704	0	121924	352876	0	466762	263885	350622	560237	0	107416	264407	0	298085	86142.7	165174	0	238303	139958	0	410040	87366.4	0	258210	0	246046	535528	0	379186	160166	222754	469783	269703	293995	0	67904.1	0	99000	0	207545	216869	277981	479405	338442	375604	277375	0	0	0	334537	467335	313031	0	502069	0	453083	672167	161948	195307	440126	255220	0	246861	0	0	173439	339431	0	247564	0	73264.8	0	0	271238	0	0	214889	216360	160996	450818	0	485118	141325	286463	371739	0	124910	114911	136231	290352	216697	278400
Q13451	5707602	2669616	4790232	10141263	10620508	6342342	7367996	8407591	14065061	5825680.9	1623927	7431857	3752147.2	8303769	1416330	1485552	5221779.3	8945023	6647450	8817343	9187112	5035769	6418738	9993050	3313800	6182385	8915496	9502888	13968998	5646715	12217032	13347779	8969543	3909893	5686548	983487.6	8748393	5381614	9708449	9772120	4001793	10790618	11665543	7412949	10128286	11990254	4607321.2	9634447	5489319.5	8427432	9180436	5635196	4565935	7242591	2980879	15734359	10531150	1417642	5889972.4	11377808	4253611.5	7205378	9610154	12177964	5222610	6290514.5	17422386	11867708	8876263	928920	4626346	8891003	8432516	13393131	17737825	13761623	14489311	13322937	8485364	10274833	7607319	11805236	6038627.6	7466105.1	9289493	9846359	9694706	7096007	8038388.6	3355733	3689667.2	9723953.1
Q13459	1624610	1014867.5	3460161	2845843	3942856	237349	3637141.8	2099721	2787230	3991618	784384.6	2449932	591972	2701038	264521	520176	2283763.6	2484105.1	3973201	6014357	2132159	3657165	2392874.6	6467136.8	832435	278846	759687	2711543	3840418	1384498	7659413	6478885	4502112	1422867	1763073	119572	4723402	1483527	5307068	5441450	4620746	5478465	5730514	3966411	2721193	6009576	5056235	6548312	2254975.8	2723328.6	2811294	282626	385209	1485327	444922	8331126	14187390	1110667	8894044	4098095	1919999	4142957	11488828	12589425	5756590	7102668	8329682	13849131	518052	420730.3	3139337	2527910	4089547	4367750	10667488	2606628	5719946	5636651	1808670.8	2660212	3163092.2	10011342	5183652	4572350	4711391	3546966	2205342.2	936723.7	5443069	824860	1422085	4814443
Q13464	2614797	2334405	9013218	4959489	28746566	2271172	15123367	3980406	18089937	3824463	1336698.8	13341413	0	9241015	2372801	438543.7	6714380	8687651	9528432	8663434	13560957	9538329	16334070	10806748	744254	7861232	3260320	2004824	10240455	8329944	17876591	16751761	18614234	15835570	13163775	1456330	15382038	1862502	11233940	14812782	13100956	24565830	14759475	21973564	16806306	16713367	3822329	17425471	13631729	10487023	13959138	4649318	10163556	1451638	4125263	24010835	28721042	8915465.8	13543841	18552991	5367872	12049209	21650365	18389349	9735740	11548506	22759303	23286121	9445022	645892	5998847	4072591	11148758	16214329	28153551	10412212	24597240	26822070	2161983	10644037	13092662	24498464	3692091	9391647	22862918	11220619	6288258	7417850	18208478	3646505	13215110	17622988
Q13469	2659062	2254964	1889260	1783795.9	5789859.6	761325.6	5700901	2137691	6381631	4314556.3	45580.9	2580350	0	4391689.2	338130	1419239	3411734	3945635.6	3288546	7221008	4329441.3	4372161	3193151	5148226.6	0	2397538.7	2577638	1461042	6027388.3	2162805	5167433.7	6680775.8	4536355	3946730	3616612.8	139114	3743171	113189	2044008	3383660.6	6527712.1	2750430.6	6730430	4946809	2098542	3998876.6	1454390	6215434	2710835	4382659	3271001.9	982956	0	0	0	4461434.9	6632946	1597369	1213725.1	4630712	2201509.7	1029462.4	8631366	7083427	392560	2037628.9	4769921	3814743	5466465	37567.4	2719674.6	4248335	3329699	2716622	8144732	6320253	4683060	5939578	1730594	8432256	2608304	2024491.6	3826814	4823631.4	4517854	1219729	1910417.9	1814860.2	3753677.9	1868804	2753780	1916864
Q13488	836933	911450	2907625	0	9792035	607909	10405920	521925	3574000	11025720	700326	7536010	4845388.4	3487166	4212781	3772209	2714152	0	7197033	4174766	4205091.8	9772256	10791756	10227160	0	839502	0	1475747	5611812	0	3737251	11169175	5591661.5	11964528.6	1289425	556007	3180870	1517217	5384408.9	15399431	1525646	8862259	3592814	12658045	5226176	11319010	4078280	64415.4	2676385	8288964	1095202	0	0	0	0	4367053	20111730	9464610	1047576	25395971.4	11853381	9081873	8930260	11653330	12874822.8	6091454	22212448	13727122	3838741.3	185391	3086233	1846900	2730494	4606999	11803005	6605832.8	7838472	2474010	7626217	575101	261382	6418507	16018534.6	1183540	8339421	1451361	7516550	1417365	12209470	5400464	5121491	3143060
Q13492	4240740	5960286.3	1271743	4498870.3	10477116	3529433	9255788.7	6180954	6106605.96	11383802	1980258.7	6351039.7	2494434	7836701	2305964	2472809.1	9810668.1	9441067	6619174.7	14919080.7	8467342.1	5224210.4	2880808	11758618	8702790	2013623	5412916	3404465	3389814	2861561	9812388	9007355.7	7595392	10047801.9	11372161.7	1580869.8	7887250	2503010	8298224.2	13595090.3	5070184	7542387	10352409	10962387	14891614	10632726.1	4646134.1	11372257	11610222.2	7498135.6	4821425.8	4403866	8568077	5348281	8485422	12059800	11197211	898406.4	6250176	5848664.5	4311933	5483752.6	7429618	8707926.6	6739484	6177718.4	6244228	6551405.9	6941896.9	1279962	11395866.6	11299723	10150542	14749014.4	14337325	9326113	15314410.4	11536236.4	8590212	7450409	925282.7	16140621.6	10911567.9	12757511.9	4802221	5285754	6616451	3597747.4	8409535	9446763	10055477	5637157
Q13496	347778	0	517057	0	1465486	296549	672113	0	0	390062	0	524802	113865	460440	0	145375	777798	547844	455064	432998	548565	628058	470555	0	0	0	0	241273	848785	458880	613503	1479507	2624526	287306	1155888	0	862546	374896	1081940	1083410	1667174	1046899	0	840502	323855	0	830829	914144	226666	659108	366691	0	644014	0	0	2671175	922690	153346	666110	1457720	236701	578840	675649	1126560	0	480624	2348526	1461451	341972	0	0	807537	0	1089123	1351431	0	1254782	1114234	227474	325775	506499	1255370	1048500	940053	739265	704990	328533	246023	410877	113192	232590	954903
Q13501	248867.4	298742	0	552293	988872	740029	634911	615229	480081	462322	118346	347904	99069.4	271187.7	0	0	927618	319152	133115	997475	208243	0	0	936079	440254	487653	1406818	512549	664841	720155	584576	689027	329161.4	80252.1	625872	205115	707630	0	0	321853	664794	114081	358582	168538	551196	491508.4	317409	0	602356	766188	634450	832876	490942	1447580	318819	632076	338708	0	183832	263677	233656.3	67021	262122	320929	0	147498	525759	272917	0	242720	475937	125170	466049	1042880	1222580	730529	616952	1121773	765611	0	397188	420794	276107	226272	273044	961497	755701.5	308541	267805	110676	143484	0
Q13505	0	0	0	0	159681	0	0	50949.6	181674	0	14046	0	26523.1	0	0	0	0	0	0	94060.6	62323.4	39883.3	0	0	0	0	0	130193	72333.9	0	0	109057	54106.6	39771.9	104686	0	0	29266	0	97755.5	100079	40700.7	0	24854.1	0	114375	0	0	81021.8	0	0	0	0	0	147402	55202.5	82515.5	0	71971.8	139588	35895.8	31770.7	0	0	0	27873.1	147256	80756.9	0	0	0	44344.6	104179	126807	342043	103318	49589.8	42404.8	62177.4	0	0	96265.9	0	62437.4	77349.2	29224.9	0	0	105191	0	0	37411.4
Q13509	121356	43291.1	0	79934.7	0	204706	0	0	213255	256528	142922	403920	256576	176285	234369	236295	0	150882	137023	110475	211247	0	147887	0	0	68838.5	85280.7	0	76979.5	0	0	180216	78324.2	317716	71283.9	0	103255	137218	103104	216349	175485	135521	0	160089	170906	0	0	125133	0	0	71656.4	84247.1	0	0	0	73675	117475	121138	189365	161962	110497	0	180018	156746	65706.9	68211.9	197926	177385	307385	0	0	0	0	0	0	173074	126230	135532	142029	116520	0	310704	286305	192013	263790	0	0	138450	171274	269590	382473	52417.6
Q13510	8487439	12875538	7396335	10766824	17023742	11195604	16267820	9439115	17610507	12575939	5539810	7825676	8787715	5143008	3565341	4118529	11208813	10758832	15963962	15904110	14152235	11856034	19666461	13786396	2179180	8653442	10279941	4782550	8328146	9597821	15862389	14610401	20096270	13645250	12080930	3426964	13060523	7610035	20821679	19376414	10289092	14057681	17975210	24012517	13024395	9834725	13732184	24258523	7961382	8489466	14137088	9788088	10386793	3063233	7642150	19298923	18393380	6987029	19748629	18258695	12656609	12129634	18674374	16587944	15014251	15378951.9	20152561	13661372	22104269.7	5470032	9703554	9200180	12974971	24537791	30590350	15217793	23265283	19541872	18554048	9629504	11694297	24456729	11043433	18811244	17077114	6975197	12159486	7726325	17270441	9997171.2	15493566	10931401
Q13523	240470.5	202007.3	105000	484335.9	844737	225913	36005.6	347336.7	1236046.3	107185	227528.6	36212.5	0	851350.2	0	0	243478.7	858579.6	340924.9	919693	374375.7	18281.1	203938.4	500836	0	550754	636353	0	901124	460586	469537	1447125	304021.8	0	243316	0	203046	0	483905	483796	567506.3	289057.6	511627.8	154855.2	480521	914697.9	355637	0	270656	313557	289523.3	52399.1	0	0	0	1202701.8	913646	0	950061.1	1431044.8	63174.2	32142.3	875369	457524.1	547137	194085	1257507	310495	234561.7	0	154534	295917	245187	0	1846420	703412	1038695	1341196.9	0	1199210	1390415	788398	174053.1	290261	965308	726928	639085	392424	861726.4	122522	0	423840.5
Q13526	1061220	768537	1842806	1634410	1164221	1078610	766084	1098540	4137280	1776256	806652	1654627	445152	1795418	501484.1	801950	604387	2716279	1416954	493403	1992468	1780286	2434271	1047810	0	744741	1030900	685663	1121010	2235757	3309515	2483466	1594601	1247853	499752	192089	1889115	1298335	669064	2267087	2185079	1998354	4419290	2019042	536881	2389908	1332581	778949	1216990	894373	3132186	922423	842044	0	0	3448000	3339230	1271465	2009483	2187597	657415	1717070	1327890	2903900	1995407	1572219	2742904	3201650	2177734	757384	298779	446245	583972	987080	1346610	1697180	768173	3018440	1911333	2941050	1382460	2588410	3169584	713139	3451124	2453940	2322265	1495809	2572350	976055	1390443	732892
Q13546	165802	0	0	481455	0	221732	0	254041	455726	276024	0	0	0	326450	0	0	150505	232966	333519	421651	87322.7	369519	742249	696543	0	216718	456094	129582	469343	217334	368167	807610	1370485	0	233181	0	0	0	326346	212691	293905	385231	1254307	618574	789672	631844	0	893988	196823	84981.9	296273	348932	0	0	0	1474509	822712	0	815217	527014	763185	577237	840568	473734	722584	421142	656842	610615	813149	0	0	0	316974	365849	1037368	626249	860537	457175	112683	761597	276229	859188	535125	0	254898	301349	393063	130620	274279	328379	470974	259353
Q13547	1078757	414373	529252	1518351	738049	699220	768138	1006995	1382425	0	0	529128	342834	579295	0	79159.5	694497	949699	366672	1302464	469273	0	474831	778200	532416	1393282	1810225	505056	1658871	572662	1420867	2374154	616724	0	1104111	80469.9	719018	166308	1154740	1188068	1048641	1178862	1171275	789239	503237	1048816	845262	1583527	754868	1355482	1164365	1030145	0	665787	0	1014520	2085352	0	0	1251679	890968	415956	0	427143	134514	437870	1651415	1175013	0	0	391723	830868	1125172	1759071	2579810	1511843	1884633	2035302	422737	740097	2227828	1732153	0	543523	1832463	505412	498521	552307	538874	0	0	1417043
Q13555	373671	0	106715	500704	358877	1741675.9	0	0	2844242	43553.2	0	123548	0	259865	0	0	18967.4	1599840	0	0	0	149649	285570	0	0	1367180	607435	0	1905486.4	0	1843547.2	3341355.8	253166.75	0	1235890.3	0	0	0	0	2606988	0	221041	2898388	1477566.6	2169104.9	2705157	0	0	0	233014	0	0	0	0	0	402394.4	461574.3	0	293193	2493816	0	0	29294.2	326618	0	277635	589364.4	2536803	0	0	0	0	1200790	1721055.8	2830353	2085404.5	1825676.5	582765	1047500	2817003	0	397584.5	1344300	0	0	0	1778238	1324983.2	290134.3	950385	1068858	46527.9
Q13557	2160947	1448231	2020722	3589206	2334640	4336560	3534358	4908278	4267900	2879236	920758	2989145	2551861	2922630	934333	451345	1170735	4308463	2088417	4881094	3579835	2698055	3517373	4539910	0	2940700	3686051	943275	3150483	2680968	3754185	6797260	3405167	2904566	1473969	0	3806453	2121356	3766916	5290935	8218740	5059904	6457640	3293265	4005053	3405277	1361513	3368159	1880873	1720719	3132586	4157718	3028799	0	0	5913654	5632813	1315379	3286805	3953909	4561721	3186491	4739020	6241060	2683753	3711796	6867530	5264174	3818976	0	1627730	197338	1217196	1239367	3229563	5811320	4258470	5877660	2148082	4909776	13026140	6778720	2409043	4882789	7544280	5023039	3296961	2321755	3723101	1744713	2481050	4102615
Q13561	9825951	15799289	12737249	11691535	25193090	12164626	22127245	18640636	32699910	13033614	6396135	17769960	17025060	19364378	6382895	6061039	18602340	16490945	22623491	32412440	25492761	25467225	32036856	36270390	1669114	13831019	13486657.8	16056821	25504910	15824363	33741600	25627709	24326710	21583815	18917421	5412722	30473349	13089354	29185750	26389470	22076785	27603296	37815830	21091673	34939419.5	25597570	17674238	24014840	13774257	15681712	24817587	8369984	14847108	12619573	14950893	37789970	27380720	8187587	23774612	24560011	20745903	25756338	36728360	40554370	24048561	10541261.1	26479440	24169815	29180561	10997391	27847284	13904827	16714947	25520945	37367500	19366030	39544110	29294184	17610994	30009265	23867629	30451716	16512690	26425190	24746858	23864412	24429270	12187024	34794865	10578610	15631203	19593993
Q13564	2079238	1875553	1318379	4927151	37038397	2601693	36121129	3437918	4414786	9723590.6	892071	3328060	3152322	14191307	10145437.9	541159.7	18528971	65063799	3777399.6	14636561	23565685.5	3374994	3793451	2350066	1027280	7461242	2120372	1289939	4945193	3179908	19832776	12852569	16628955	6615285.7	27938134	521093	7157729.7	531715	5248340	13196915	2216257	21085477.1	11987830	40689367	4653300	4022063.6	2601654	3528876	7742656	2023438	5463469.9	1653003	11984932	1303670	4915440	19731256	8717964	1525711.7	10286536.4	5147158.9	2934416.6	15698597.7	6364811	7052483	11433008	9974033	5716446.8	8128425.4	11763710	369774.1	8412902	3141341	18367489	20184640	49634209	4313996	52854969	4713014	1799713	7110605	4577112.6	14104955	7441037	14382761	5251542	17498341	4827365	2595762	4464658.2	1491258.3	54296792	13409326
Q13568	562644	1075020	362903.7	0	1923490	214476	2189220	0	0	0	20492.5	0	0	13825.4	0	0	391010.1	0	0	0	0	0	0	1383120	0	0	0	607758	332472	1124240	0	172337	0	39778.4	1221519.4	0	384041	0	76020.4	0	0	99932.8	143773	0	0	0	0	2319250	1752120	0	0	0	0	0	0	0	0	0	73798.3	79933.4	0	0	1155390	102314	40469	0	0	0	0	0	803511.5	0	86826.1	744097	248827	128301	1006015.8	1755000	705762	0	1517530	0	0	0	0	0	0	0	0	0	0	0
Q13573	1918337	7655336.2	3421106	4413225	9216552	2573436.7	2344388	3660764	18819219	11452955.3	423986.5	10562967	2558023	4793747.5	501942.2	374962	5905816.1	2118412	8992897.8	2649853.7	10613570	7886374	7807469	14617888	7089219	9669991.6	8605686	4750626	5183837	4797605	14459303	11470330	4595292	6603965	6876229	1369111.3	10312316	2702303.4	7705145	13969897	11055805	2469139	14998719.1	15319764	6944275	9451543	4929968	6348277	5974874	7241869	7244113	1034874	739819.1	2585195	11019839	19606652	14954516	2394047.7	8721734.1	14662697.1	7827571	12639846	18771045	10148362	7058280.5	4276820	13955382	14365687	12246617	256031	6987560	4564294	10058665.7	9151543	5264245	11785400	13402322	8010822	1941890	8222340	8668488	8004445	13108214.5	14784903	2764719	4003563	3296332	5853871	7773053	2743938	7269030.6	6899687
Q13576	5157418	6929959	7960433	6424700	31983380	8379749	18989251	14293148	18532045	12403022	6617552	8253039	5708675	9638006	3448173	1269465.8	18072515	14367678	12912709	21922720	8593375	14568337	18899616	25750550	1570480	3968612	6872028	13806286	10636376	17145025	15784295	20353196	21054560	11117480	14696016	3387592	18452600	8030381	15490582	26081530	13048451	11499224	25461820	12110401	13978825	16005732	11329578	14077502	3305145	14584977	11842767	5019300	7110129	12071218	12245040	24359860	16227979	5803864	14078987	19597858	12089546	15056029	22276907	24561540	14875986	17571160	16236023	19364202	14623075	10051165	13917901	17672500	18038354	34626650	25611150	12169034	18043798	18849160	14894883	18455807	12445350	33355840	15360631	18310410	15803808	17801139	17873081	5292000	15668335	6038723	8075742	12250693
Q13586	1600627	1286410	437143	864586	7372396	3570200	2338911	1417095	13057394	5359863	1080323.9	3686430	381894	6416835	0	610895	3019501	2988532	3659131	5697329	6912688	3907056	4613017	11435690	1329656	2480300	4202308.9	1165884	2980520	2727581	5583140	8116177	4936057	4403115	4661800	254115	8035190	1376830	2968387	3773875	3037727	5422926	9187598	6344282	4729327	6357800	3005621	4568467	2135793	2349585	3908850	835000.3	5495131	2160215	2541089	11421294	6797038	1084295.6	6113110	8176639	3582707	4990273	11793937	15389304	5970117	2011075	7577425	6167616	4605970	985451	3010019	3190895	6007130	3231191	48661570	7820490	8372240	6433620	2217555	6324954	9161750	10412782	5949105	5658108	3645444	1919321	3108512	3283496	9298107	3452789.2	1590802	5503448
Q13588	389092.8	292412	379593	1386713	2429199	842676.7	1019306	736645	1560454	1161095.2	130692.3	1101059.2	111075	1144548	640435.2	622641.4	1737912	311672	1098437	2848205	1162214	744314	1218439	1893734	0	1193969	1418598	2023561	2166170	1323838	2197647	1885461	1660934	678972.8	2136307	386769.3	1883060	821540	1784872	1947700	1308959.7	1796583	2606737	1605648	278578	1852709	900646.2	769201	942475	2723221.1	2116254.2	999028	0	1501400	0	1677256	1550008	467345.1	1855695	1441016.9	1623149	1140403.5	2936163	2448544	804284	887448	1249986.2	1738838	952011	519243	636342.1	1130106	1398881	1965901	3201600	2493720	1792434.7	2240621.9	1299390	1290008	1069031	1705509	113303	1527068	1937646	481918	2392767	828140	2037105	633273	1206418	738565
