ProteinName	LE_1-12_10_10	LE_1-12_103_103	LE_1-12_104_104	LE_1-12_22_22	LE_1-12_23_23	LE_1-12_24_24	LE_1-12_36_36	LE_1-12_37_37	LE_1-12_38_38	LE_1-12_50_50	LE_1-12_51_51	LE_1-12_52_52	LE_1-12_66_66	LE_1-12_67_67	LE_1-12_68_68	LE_1-12_69_69	LE_1-12_8_8	LE_1-12_88_88	LE_1-12_89_89	LE_1-12_9_9	LE_1-12_90_90	LE_1-12_91_91	LE_1-12_92_92	LE_1-25_101_101	LE_1-25_102_102	LE_1-25_18_18	LE_1-25_19_19	LE_1-25_20_20	LE_1-25_32_32	LE_1-25_33_33	LE_1-25_34_34	LE_1-25_46_46	LE_1-25_47_47	LE_1-25_49_49	LE_1-25_5_5	LE_1-25_6_6	LE_1-25_61_61	LE_1-25_63_63	LE_1-25_64_64	LE_1-25_65_65	LE_1-25_7_7	LE_1-25_80_80	LE_1-25_82_82	LE_1-25_83_83	LE_1-25_85_85	LE_1-25_87_87	LE_1-6_105_105	LE_1-6_106_106	LE_1-6_11_11	LE_1-6_12_12	LE_1-6_13_13	LE_1-6_26_26	LE_1-6_27_27	LE_1-6_28_28	LE_1-6_39_39	LE_1-6_41_41	LE_1-6_42_42	LE_1-6_53_53	LE_1-6_54_54	LE_1-6_55_55	LE_1-6_70_70	LE_1-6_71_71	LE_1-6_72_72	LE_1-6_74_74	LE_1-6_93_93	LE_1-6_94_94	LE_1-6_95_95	LE_1-6_96_96	LE_1-6_97_97	Lymphnode_1_1	Lymphnode_100_100	Lymphnode_130_130	Lymphnode_16_16	Lymphnode_17_17	Lymphnode_2_2	Lymphnode_29_29	Lymphnode_30_30	Lymphnode_31_31	Lymphnode_4_4	Lymphnode_43_43	Lymphnode_44_44	Lymphnode_45_45	Lymphnode_56_56	Lymphnode_57_57	Lymphnode_58_58	Lymphnode_60_60	Lymphnode_75_75	Lymphnode_76_76	Lymphnode_77_77	Lymphnode_78_78	Lymphnode_79_79	Lymphnode_98_98
O00165	638408	991202	0	471750	855403	773647	1091650	330900	0	1749960	0	987756	0	643519	525386	0	943322	127377	1693090	0	1310638	355443	1756700	5716917	0	1088930	0	72272.5	315356	1652450	2306166	0	3086269	0	305960	441369	1205060	0	3378080	2004862.5	2301217	1560470	649547	0	1620050	0	1982090	0	366997	658823	1081370	0	1534218	0	1052460	3364870	1595880	450948	1464800	1748221	1516480	0	2377674	2087118	1173200	0	0	134664	124104	0	1078540	86640.1	1721540	2143500	3041597	107168	1283210	2393163	113679	169927	403017	3023549	1631930	1914706.5	1901843	230836	0	0	356714	163078	0	2242360
O00170	12911226.9	3852157	11428843	11741189.3	15233396	8392608	9446752	10885869	12011129	9814155.7	3502364.3	11672760	5408518	9400184.9	3213932	3829483.8	13086546.8	13574961	8981245	17965524.6	12136640	8976207	9820993	16473971	3129837	12154909	11521822	13298181	21520041	4604205	17965235	25338115	15359363.1	10930786.9	23407688	2844776.5	11672650	7667922.9	15193178	17092129.6	29969696	14624245	14882054	9530300.5	18022690	15653765	6932378	13218199	11886863	11581452	11693876	8013057	7747241	3005264	8391504	22213579	22085113	4893046.4	8481076	14111464	8574070.5	9641163	20505974.9	17001573	8014781.2	9745213	23492989.9	18026532.8	10055678	3913620	10110507	12241239.6	12997863	13072352	21961197	12951892	20859134.9	20990039	8617483	10067243	25951847	17889340	10530443	12844514	17911801	13273771	15746764	9223690	13473708	6004679	6439572.7	13100025
O00178	4060988	3867627	2556413	1770201.8	4386817.3	1888527	6161373	2938103	11177841	1052105	283270.8	3635624	1214067	1816109	1737702.1	559724.7	4717364.4	3402766	4845453	11264537	5738110	2927110	3129471	11081307	418231	5451253.2	3173386.5	2185782.2	3508204	5330243.7	8010544	5477431	8955853	1914380	6536537	1548117.9	8095320	2454958	9243353.8	8819931	7567492.7	5044260	12282372	5765860	5900305	7023144	5250628	6764837	4729384.2	3731217	6044189.3	724055.8	1156920	419128	7451464	8785299	7738231	1589196	5703381	2134064	4586250	3974808	10189025	10184126	6349274	2381531	5791306	5756133	3122425	467371	5052161	3213267.8	5365592	5681869.5	13964957	6245649	6806480	6983620.9	2504173	8982253.4	9118678.6	10984761	6235765	2073822	13352958	2565119.7	4647878	4557576	6487936	4046178	2457870	6877865
O00182	9340748	15850720	10503032	8257358	25590219	11030143	18821936	15050798	21385814.4	15000060	4557110	13632062	6633998	11412896	6629009	5104862	12685254	15262679	11390101	23858104	16434044	16045216	14352352	29172190	7725275	9687187	9505176	12565302	12482344	13399247.6	23672824	17235968	17399917	9885317.5	12786060	3502964.3	16250482	8762130	25261734	27342600	22836786	13779716	21021299	16393927	11587641	12568026	16820556	29539420	14850567	8596387.8	10140655	6750776	7170227	3217650	10959068	30607446	19104945.5	8557683	18704303	24603537	13246019	13745754	24416090	30655697	17218296	14777662	24646989	22127668	11952165	8529215	14963618	17743751	19079044	25282257	27429814	14221841	25937180	26214004	16479832	12797974	25158032	29834014	18111009	20857984	25520167	17288252	14070265	10740062	13260896	6770434	9695283	17120624
O00186	1139968	1054885.9	2239150	1193876.5	7998954	1922422	7978996	3159828	7994225	3883876.4	589794	2644153.9	808062.5	1841515.3	525046.6	219699.5	2857599.7	4701988	3831583.6	9552869	4014591.3	4339259	3577751.8	7571677	0	4269744	4810479	3558697	2421221	2463990.1	6056249	5798744	5755864.3	3067610	34876058	8281998.5	3192817	1582751.3	4154570.5	6328118	5488437	4332950	7953855	5265699.5	3615643	4553323	3163101	7458450.9	3501295.2	5782326	4024582.5	2540195	6359406	2148028	4750034.6	7191874	4506468	2349972.1	4189644.1	5943560.9	3410384.5	3607194	6826957	7050377	4191804.1	2270391.5	7563642	5861637.7	4843420.1	7512416	2943638.3	3953245.4	5053234	5826536	7877892	1359458	7090823	7392840	2415675.3	9731251.1	4111268	8872084.7	3007868.1	4666284	4197843	1406929	3235901.8	1217772.8	2851558.6	651932.3	3385368.2	3745990
O00193	1703836	954270	194557	2622062	1564370	1890740	379149	1374195	2540745	1155048	150563.8	1282827.3	259611	1323165.3	285382	441338.2	338913	1220935.3	991427	1758065	1325195	205545	1039044	1522032	447974	2324905	3033892	813517	1597576	1004718.4	1949908	2455020	1165613	980762.6	1621531	334933.2	2225127.8	1002058	1717507	1900714	470095	1856319	1810134	182773	1297535.4	1937119.7	1266652	1401078.3	1272755	366360	1245009	404879	103730	0	181046	2758782	695802.9	0	1269112	853090	1042836	1390976	918129	1059330	955698	1617707.9	2849670	1693908	227263	0	1231278	386202	1324264	778294	1392970	3076178	2162071	1488893	207183	615288	1680220	759786	1107369	1415471.7	2601658.9	660988	1810061	1243979	2413423.8	1398381	1064174	1836309.5
O00203	6158549.9	4309621.4	2531273	5970711.3	7647159.9	8361748	10368824	3538112	6855125	3568862.1	1679643.2	5328779.8	2384858	4733629.8	865838	1732800.6	7162299	5110710.2	4047137	10592091.1	5803977	3492443.3	5458194	11709699.8	2504687	6414524	5951621.5	12901998	8088646	6255640	4587882.5	7558659	5845297.5	1749589	4518782.6	1639888	5501265.3	1215390.1	6607183	4897878	7646482.9	8359699.8	7947638	7771935	5226029.2	7439937.2	4691220.7	6881361.1	3100354.2	5983285.1	6376738.3	2757151	3834552.9	835536	1581486	10003586.2	7588338	3897723.8	5575852.4	4144372	2949793.6	4593056	9431199	8757223	4421808.6	5266025	8301288.9	6823767	5035221	3460766.6	7397831.1	8451739	6523452	10041074.8	8359185	8026765	9758861.2	6963858	6505851.6	5664218	7467139.9	7824908	5397433.1	6978490.3	6139527.9	5121510.4	5392880.85	4605384.5	7180840.9	4484150.2	3585584.5	9319549.4
O00214	1954820	1739140	942446	373575	5106546	3206223	3275510	1243520	346239	2672740	319786	0	3650600	1245456.2	701366	765503	8616215	144066	2247740	5065497	2418897	4653248	4900571	4956918	2742280	2416375	1337450	631449	1247062.5	204955	410158	2813009	3311761	2687293	676827	1664730	1370990	1053050	361882	2645590	4986743	494530	4217248	2204090	9841193	2717988	3047858.1	5870292	1829300	283775	2507551	172561	1852249	0	0	3988872	4762834	0	3850610	7095465	2025581	5065494.1	4461269	4339644	6937449	1669564	7229488	2870663	6365355	7986203	1747268.9	801479	733138	3130547	1827200	2751850	3245617	2296271	841210	4693774	3554865.8	4764913	0	4287597	0	1897884	1868021	2005418.2	5212646	1560280	2222700	1583400
O00217	2461185.5	2764801	1922174	2445957	3823580	2548054	4024432	2602500	5897380	905624	2058122.8	3473067	1369167	4294744	1292006	1192256.5	2982201	3578106	3223841	4310561	4419764	4552108	4523731	5092834	1325100	2171710	3724660	1162052	4742230	3412611	3413730	6993821	4810454	3532651	3387872	768893	2317985	2233635	4951546	5295042	3615308	5901986	6070434	6468045	4343361	5252849	3165956	3781571	1770854	4684319	4059303	1759987	2780168	1148477.8	2842333	9757643	6139406	1624414	5254658	5330174	1117135	3877160	4647782	6398515	3965207	3341904	7069560	7033097	5166792	1837398	3456197	2798274	3015095	4597152	7014400	6504579	4361974	4727020	2136632	2729766	4481639	7434985	3707847	4825905	4069235	3925570	3061666	2248079	6140275	2260797	1970857	2814116
O00221	617322	0	420279	663007	868414	742145	993735	586958	782390	0	38683.2	388294	0	625105	100960	309089	337152	149452	0	0	1059300	2145360	726813	1226890	0	0	256272	0	0	672870	1097930	469294	0	0	717972	112261	987546	0	1274520	418177	1027600	0	0	0	559663	1113470	1739140	0	553622	872111	351915	0	0	0	0	1041940	1312510	0	690068	1013430	240108	2001450	379838	652693	1365480	334374	1365560	1163900	1711270	0	659336	0	0	182730	1947550	1300760	1008930	0	0	159495	0	1471010	0	465201	871040	340477	751163	685328	269222	0	722678	1326120
O00231	11324137.6	9303005	10117138	12808783	23348841	12854104	21318148	17621839	28806703	26161682.9	6139788.7	26259151	14972027.8	16640814	8616777.2	9258830	14526797	25237773	19324450	24117992	27264823.7	25157158.5	22331000	32956241	6841516	10756603	19483834	14405834	28733514	10939490	22807570	26978050	25204253	13955750	24824828	5866993.8	18609029	11217998.2	25408097	27558097	14967809	23122906	37868881	28173179	27290833	26823403	17404117.3	35956210	11083583	19893299	17389296	8786568	16552356.1	7362547	15733267	40909935	36592901	15424814.1	16978471.8	25215507	20622960	23174514	30618941	34043202	20344309	21494523.8	32841026	26561120.5	19269104	8486122.2	15497883	16533688	15085644	30511452	38416996	18993510	25078819	29192860	16235628	30233281	26079216	30799963	20215578.8	20068961	26837247	21678548	22501032	12825955.5	24441705	11946493.2	22461153.2	24804222
O00232	11696997	13619523	16961088	7619669	27916896	10756847	21279031	18151464	28072898	9975386	2798398	12030387	10154979	12974408	4073240	4732457.3	16629312	19957982	13631169	28177516	19089598	13357579	12743915	34078317	11871874	14096508	6538287	16469869	24393247	18438790	24361348	32699783	22300176	8059874	18871081	5236751.8	19381929	12449198	28099860	28093832	26609125	15063806	32301069	20808934	18173024	23243816	17598876	22198001	13593111	20851590	15971155	6697669	13514468	1356350	10758647	42450280	26705560	6458815.2	13682822	21868776	10526982	13298043	29109337	32421778	7029694	14284025	28800982	32954563	15716304	4686158	14362677	18903860.2	17530029	21166522	29965169	19438677.8	28494261	26181411	15410824.2	19110094	25603065	34506409	11023912	15609969	27106745	19086649	24121980	9830286	17346104	12468633	9263432	22552746
O00233	4289930	2667111	3981298	3086470	9058728	5480630	7909660	5850012	5136480	4689675	1694898	6225453	4615469	7045827	1594390	2163931	5520985	4506774.5	2986312	6494425	7219289.7	5174820	1733536	7879040	5265710	4303690	4884280	4485530	6336218	4234466	6171876	7225577	6872610	5490938	5813044	1336951	8766780	2666693	9698810	8458486	4093207	6332014	5406000	5428537	5383710	7134410	2691010	12474520	4626267	7789896	5624071	2948695	4752438	6225570	6767204	9155940	8900753	1617169	7229200	7396408	4417277.9	5190535.8	10860890	11427575	5118619	4835205	9957286	7283002	2621309	2931767	5693077	4243284	4960040	8397474	9253150	9474107	9223483	7011902	3676020	9839570	6599340	8020201	4351088	6706050	8471651	7085921	5865520	3370145	6128060	2647661	5206308	7793880
O00244	2607720	1555080	1492370	2232380	1670800	4105100	1287510	1697500	2001900	866812	688006	1189110	623052	1515700	357499	575698	2121870	733288	930257	1241750	1517000	1138470	979279	1466090	0	2048810	3892160	2319680	3111670	1153490	1341970	1778030	1054610	0	2367800	957797	1589510	882231	1275240	1381340	2428830	1792930	2121110	1455470	1413500	2106080	1242060	1297290	2464870	1636920	1678900	1887640	714341	2903770	1528890	2503170	2151800	500650	676493	1142000	1020160	870336	0	2697670	0	1243660	2615880	1739740	767151	1633060	1191240	1962850	1615510	1782790	3310080	2922130	3486180	2128420	1924950	1690650	2204120	1956300	1342200	1251020	2232120	1818090	1806260	1758250	3002870	1759490	1244630	2708550
O00255	0	861560	112767	0	2434810	1004460	1799170	268762	0	1427910.2	292836	1951550	965168	1485670	0	0	538187	0	1806190	2923040	1418950	1208810	0	1874470	0	1667833	0	357080	0	0	1191540	2140629	0	1517780	0	0	2055710	1397010	3273440	1291740	2514233	54074.1	2029360	1725620	2570890	2384589	1658440	2829120	45778.8	0	0	0	0	256808	0	2407420	831092	0	0	1605236.3	1513413	1611139	2045020	3593166	0	0	0	737142	1299870	0	0	0	1111620	41187.9	3836161	938779.1	0	1426060	478207	667904.2	195146	2584310	0	1214190	1919250	623290	0	71714.1	1850720	0	1547340	2029410
O00264	11036789	9008590	4943588	16068350	19345692	20570442	16079460	19486320	23008660	15158711.9	5142047	13213380	15236150	16012520	6142970	3551760	15395971	17198300	17033650	30319600	18682990	17858160	16375450	26432300	15566550	15714061	21421767	7065978	21252810	11963030	22064900	19968492.8	18265280	18266090	16839499	5600190	19954240	11390980	18225880	18685970	12880430	16268500	28037550	17219810	23966010	16358180	13170760	29174590	11475695	13623784	18366290	16443331	18973750	11990740	8601270	11387080	18940930	11686120	18149686.8	20796700	18859400	14351540	30174420	33473610	17538360	14884710	20730610	16295340	8271610	6024540	12876640	10514973	16506517	25867152	29646311	22050530	23029440	27880720	17388440	18916770	15188640	30604130	11547730	18383350	15708050	24142120	18934530	8260974	19369870	7140102	17500490	14799860
O00267	2748607.3	630570	2973189.4	1557760.9	5211414.1	3528074.4	5711972.3	2963636.3	10298494.1	4320891.5	977462	3922915.5	1809858.7	3070658.6	918570	524945.2	3225870.2	3850795.7	3110870.9	4753137	6262624.6	4799430	7619202.7	10759194	0	6698039.9	1451912	2573821	4951619.1	2574490	7282087.9	7341573.9	4819347.7	3420808.1	4608718.7	186133	7136619.5	2194911.2	11060570	6660937.7	8811898.8	3546150.9	9024533.5	3525693.8	8534397.7	7334207.8	5575164	10995703	1327489	4518405.3	6878384.5	839408	2477520.4	270349	4788611	9873822	4562616.3	613645.5	1786801.8	6807631.1	3178576.3	3115443.2	8628087.2	7047155.9	2387226.6	4394752.9	7393900	6207948.6	4936575	61946.6	4467545	4097723.9	4520868.6	7389975	9119529	3977133.5	7026189.5	6794136.2	2479421.7	5074195	8332632	10065996.3	2759677.2	3677788.6	8660433	4198661	2334843.2	3092133.4	4600181.6	2974010.3	2241374.8	8337938.6
O00273	1514824.85	793447	1425692	1450504.2	2659353	1157536	2215104	2914607	2976572	1259592	505769	1597282	777463	1294463	666656	507334	1680792	1362444	1176689.8	4055992	1678084	912262.9	1603809	2421451	0	1203868.9	2437450	2234521.5	4340432	2002663	3866193	3348104	2293715	1237484	2452082.3	48120.2	2977229.1	829686	2641911.6	3480768	2497154	1718621.6	2790881	1768189	2324208	2552971	1481067	2311133	1541393.9	2785879	1719081	481728	1466337	259953	602874	3882539	2216769.7	1001938	1820745	2762995	2228194	2505014	3359989	3376446	1746104	1924134	3922246	3230406	1885022	0	1390608	2003671.9	1941338.6	3108917	5458477	3775083	2817936	3099517	763397	2804496	3394878	3923197	1511945	2332618	2857134	3220395	2799933	1649657.6	2803582.7	1421143	974389.7	2450941
O00291	5354045	3611418.3	1381994	10534109	6121475.4	10719454	10743468	1760601.9	9389476	9729290	444755.1	991307	3376200	3557529.7	1528517.2	192908	7504807	10683620	9348687.9	6281262.2	6480662	8577869.7	10248141.2	16494494.9	3328870	8502958.2	4460457.3	2849167.8	2637646.7	7401795.2	11683949.6	2647441.9	14734871.1	6301846.4	12963669	608092	7471957	4689198	9183132.5	8326818	16448502.5	1073880	8924496.2	10405388.7	9425002.9	6483203.4	11640150	12418274	7756333.6	7926829.6	6163865.5	8189556.9	9251098.1	3010868.8	8533712	15337815.1	4463830	0	4431695.9	10181871.7	9194971	2030694	12523419	14836440	10607505.2	7579479.9	13381586.4	6645626.5	11325726.9	6194505.4	7859017.2	4094484	6326542.3	5829219.8	7667275	2329713.5	9772234	7547280.5	4128286	5328951.2	5845499	11388729.9	5166819.8	15347153.8	2323275	2994962	3572045	1330280	6608324	1808546	8362546.7	7872350
O00299	71145410	57871180	87676489.6	42862648	124590666	58694534	93339962	99643982.8	108261600	63187580	35274604	77219911	65130291	63382608	41440380	42311691	76847808	86384247	77340585	127206176	71593880	66227836	87586448	130116558	22521050	65975763	62840394	75481835	136487635	80108601	115447810	133588528	86901242	60835702.1	91274138	29022837.4	120670520	76820065	128844380	132125665	128937125	98362799	126305980	91908659	88768039	96613469	75021297	122376377	82895672	81748223	96829880	38722594	62446213	15796314	34675860	125838141.8	119516318	48283339	88862001	105378953	70705122	77468801	137281035	135142808	67491817	77356742	124762752	112289244	78648734	34719282.4	79713379	88785705	82910884	112184119	192116054	124419336	135442006	132571083	87433566	106315424	123974682	133324029	78890684	94627148	143801503.7	117151080	91604810	70602010.5	98419701	54658999	67345124	114124137
O00303	16239190	9085299	14179710	11205691	22736550	12803997	20436410	21425840	17387370	15435210	5358282	15114935	13618768	17029568	6257551.5	5670483	16822444	18227027	12946919	30582674	17892070	15900931	17961331	25067190	2029450	12047460	10316345	15215778	25190068	17077066	25644570	30019035	22754217	11392274	16823607	4004847.5	21612250	13037480	23624190	25305253.4	22964410	16940641	34039388	22514606	14928345	15113590	11596869	22106455	14522508	15718348	18489080	11008149	13725510	1069160	17200294	33420729	25695456	7725188.9	17690354	19963748	19535570	19015742	37771470	33512773	11118278	15380557	21795718	23166721	17380405.2	5552180	11952500	18072153	18179021	25055625	37600870	18411987	24429770	24057190	16463921	28554434.9	25485840	22129498	13748851	17611325	26109270	23264870	17459635	15515520	14266139	7128759	12131240	20315130
O00329	0	3892382	1539129	0	2562297	75224.5	1768211	866298	6326080	2837383	805214	800079	2173650	2394867	535606	528472	2741304.3	972486	975759	6053418	1982021	115805	4254692	6592680	0	653866	0	1342372	3030498.2	4304366	7226991	1432369	232913.2	2685118	3086930	693109	4259542	0	7160974	2007301	3195906	1729303	6304735	2871055.1	444314	1906243	4435948	3256668.3	1659735	10424998	6201290	0	4862810	0	0	5760421	3452519	2212205	2448077	4319876	1724371	3165106	1769446	7142881	625814	1915905	4143296	3529559	5075758	757086	897988	5810700.6	4731750	1891730	6582738	3074025	7689962	10728517	999661	3065219	2969625.2	7275830	1434080	3511366	1177002.5	1073096	886078	3157962	1547947	2811091	710894	1697048
O00330	964456.7	1848573	139957	1225068.6	2984741	323771.3	3682759	3170513	5695889.3	366009	273732	2208738.1	3348680	144418	0	114220	1954835	318774	2494765	4519091.1	264820	288891	3495810	7725133.4	1540650	2151243.2	126627	2609008	1867202	29467.9	3500430.2	676155.4	0	3309044	591414.5	0	4192435	1930288	3491185	1050787.3	406132.2	2417514	4590243.9	3265133	2614527	1463680	1992913	4792571	1707132	2065042	1791703.8	292490.1	2492622	513642	4229442.1	1921974.1	989145.8	1162930	46778.6	2424275.7	464287.5	328721	5511336.6	5495011	269735	0	2049976	3005698	295390	284086	2326453	69061.7	1876735.7	1120830.7	3961152	1924118.6	3065811.9	82501.2	1243320.4	5757786	2761621.74	5133646	2488658	1484033	2525652	1410130	2344586	739005	3182280	1368668	3125054	2986092
O00339	1589531	3459299	3121495	1136526	540475	2424903	6362470	6974968	8666650	3891897	442404	3905709	3812545	3331005	1504721	1480897	197555	6696774	4326801	3364587	5490183	5637078	4216978	13792811	2793370	842826	571640	0	3153227	3893298	6469480	4142560	3406383	7094650	0	0	5868649	796313	6262856	5051708	4670233	3624945	8263241	5066151	7738000	5538957	4799793	12422690	1127819	0	1065859	1234497	11264370	0	3990419	7727575	5392637	2541212	6674407	6105357	4981922	1374095	9937770	6926856	5841640	4478471	4210614	7407922	7413320	0	4463782	1437101	0	679448	233844	2609500	6283630	7102180	3134948	7870635	816450	10395250	4223753	4139414	1051865	2697433	9765827	2663784	6139782	4000493	6160728	5747778
O00400	154011	283930	0	0	0	0	243229	0	0	146825	0	0	0	89872.9	0	0	485658	328767	0	0	205407	0	0	639925	0	0	0	324261	360064	0	432052	250704	227686	152645	374588	0	174245	0	318777	507543	324283	312722	493583	163418	468787	66108.6	322886	607951	136244	324534	218119	0	0	0	0	527773	405620	116678	300778	0	0	0	656074	652802	200188	217046	508146	0	392107	0	0	582551	419319	488563	574497	443210	609094	629930	463540	494495	0	502231	266031	0	0	349074	0	178223	218073	0	0	233175
